6:16:26;25;500601;-76.53032;3.456765;131
6:16:51;25;500601;-76.530085;3.4568733;131
6:17:19;25;500601;-76.5298183;3.4573283;131
6:17:49;25;500601;-76.52982;3.4573267;131
6:18:18;25;500601;-76.5298083;3.457355;131
6:18:48;25;500601;-76.529805;3.45736;131
6:19:17;25;500601;-76.5298033;3.4573617;131
6:19:45;25;500601;-76.5298;3.4573633;131
6:20:15;25;500601;-76.5277333;3.45775;131
6:20:37;25;500700;-76.5259433;3.4583433;131
6:20:37;25;500700;-76.5257;3.4584783;131
6:20:38;25;500700;-76.5256317;3.45851;131
6:20:43;25;500700;-76.52552;3.45857;131
6:20:59;25;500700;-76.5253983;3.4586417;131
6:21:20;25;500700;-76.5252217;3.458725;131
6:21:21;25;500700;-76.5249917;3.4588367;131
6:21:21;25;500700;-76.524085;3.45931;131
6:21:45;25;500700;-76.5230583;3.4597767;131
6:21:56;25;500650;-76.52272;3.4599517;131
6:21:60;25;500650;-76.5224383;3.4600883;131
6:22:1;25;500650;-76.5224383;3.4600883;131
6:22:4;25;500650;-76.52234;3.4601767;131
6:22:20;25;500650;-76.522025;3.4602233;131
6:22:21;25;500650;-76.5219083;3.4602767;131
6:22:24;25;500650;-76.521705;3.4603767;131
6:22:53;25;500650;-76.5189367;3.4618367;131
6:23:5;25;500451;-76.5175217;3.462735;131
6:23:15;25;500451;-76.517135;3.463035;131
6:23:32;25;500451;-76.516995;3.4631267;131
6:23:35;25;500451;-76.5168833;3.4631967;131
6:23:38;25;500451;-76.516695;3.4633383;131
6:24:8;25;500451;-76.5153217;3.464315;131
6:24:22;25;500451;-76.514535;3.4648683;131
6:24:39;25;500401;-76.5133533;3.4660583;131
6:24:45;25;500401;-76.5131483;3.4663733;131
6:25:4;25;500401;-76.513045;3.4665;131
6:25:19;25;500401;-76.51202;3.4677833;131
6:25:37;25;500353;-76.5107433;3.46942;131
6:25:45;25;500353;-76.51053;3.46973;131
6:26:7;25;500353;-76.5104167;3.46988;131
6:26:38;25;500353;-76.5102617;3.4700517;131
6:27:6;25;500353;-76.5102733;3.4700367;131
6:27:35;25;500353;-76.5099917;3.4703933;131
6:27:55;25;500353;-76.5082767;3.4721617;131
6:28:11;25;500301;-76.5067817;3.4736383;131
6:28:20;25;500301;-76.50651;3.4738817;131
6:28:40;25;500301;-76.5063533;3.474035;131
6:29:10;25;500301;-76.5048033;3.4755367;131
6:29:41;25;500301;-76.504755;3.475645;131
6:30:11;25;500301;-76.50462;3.4756867;131
6:30:28;25;500301;-76.503805;3.47662;131
6:30:46;25;500251;-76.5024483;3.4780867;131
6:30:50;25;500251;-76.502205;3.4782783;131
6:30:51;25;500251;-76.5021317;3.4783317;131
6:30:54;25;500251;-76.502095;3.4783483;131
6:31:18;25;500251;-76.5019167;3.4784483;131
6:31:22;25;500251;-76.5017433;3.4785633;131
6:31:25;25;500251;-76.5015283;3.47871;131
6:31:44;25;500251;-76.4992133;3.4802517;131
6:33:38;25;500251;-76.49859;3.480925;131
6:33:38;25;500251;-76.4987083;3.480915;131
6:33:38;25;500251;-76.49871;3.4809317;131
6:33:41;25;500201;-76.4978967;3.4817817;131
6:33:41;25;500201;-76.4976867;3.4819983;131
6:34:3;25;500201;-76.4960933;3.4843433;131
6:34:34;25;500201;-76.4942933;3.4874667;131
6:34:36;25;500201;-76.4941133;3.4876433;131
6:34:55;25;504016;-76.49293;3.4892833;131
6:34:59;25;504016;-76.49251;3.4897283;131
6:35:3;25;504016;-76.4923367;3.4898767;131
6:35:33;25;504016;-76.492195;3.48995;131
6:36:1;25;504016;-76.4908383;3.4908867;131
6:36:30;25;504009;-76.4920617;3.4903917;131
6:36:38;25;504009;-76.49207;3.4904183;131
6:36:58;25;504009;-76.4928233;3.4897933;131
6:37:26;25;504009;-76.4946433;3.4872617;131
6:37:56;25;504009;-76.4963233;3.4841517;131
6:38:0;25;504009;-76.4965483;3.4837583;131
6:38:18;25;500200;-76.4976867;3.482165;131
6:38:23;25;500200;-76.49805;3.48167;131
6:38:52;25;500200;-76.49844;3.48131;131
6:39:22;25;500200;-76.50046;3.47969;131
6:39:45;25;500250;-76.5020517;3.478425;131
6:39:48;25;500250;-76.502235;3.4782933;131
6:39:50;25;500250;-76.5023433;3.4782267;131
6:39:56;25;500250;-76.5024583;3.4781617;131
6:40:12;25;500250;-76.5025317;3.4780483;131
6:40:44;25;500250;-76.5045933;3.4760467;131
6:41:13;25;500250;-76.5046467;3.475945;131
6:41:43;25;500250;-76.5046283;3.4759233;131
6:42:12;25;500250;-76.5046367;3.47592;131
6:42:29;25;500250;-76.5051517;3.4753383;131
6:42:48;25;500300;-76.506705;3.4738433;131
6:42:56;25;500300;-76.50694;3.4736683;131
6:43:16;25;500300;-76.5071167;3.4735667;131
6:43:17;25;500300;-76.507165;3.4735317;131
6:43:21;25;500300;-76.5073317;3.4733783;131
6:43:24;25;500300;-76.507455;3.4732583;131
6:43:54;25;500300;-76.50977;3.47089;131
6:44:24;25;500300;-76.5101267;3.4705967;131
6:44:52;25;500300;-76.51014;3.4705367;131
6:45:11;25;500350;-76.5106933;3.4696867;131
6:45:19;25;500350;-76.5109217;3.469465;131
6:45:35;25;500350;-76.5110183;3.469355;131
6:45:53;25;500350;-76.5120183;3.468055;131
6:46:18;25;500400;-76.51324;3.46638;131
6:46:21;25;500400;-76.5134267;3.4661;131
6:46:37;25;500400;-76.51352;3.46595;131
6:47:3;25;500400;-76.51545;3.4643367;131
6:47:21;25;500450;-76.5171117;3.4631233;131
6:47:26;25;500450;-76.517375;3.4629083;131
6:47:34;25;500450;-76.5174783;3.46287;131
6:47:49;25;500450;-76.5176217;3.46277;131
6:48:18;25;500450;-76.5200783;3.4611867;131
6:48:54;25;500450;-76.5222533;3.4619783;131
6:49:2;25;500450;-76.5237067;3.4619967;131
6:49:24;25;500500;-76.52495;3.460565;131
6:49:29;25;500500;-76.5251933;3.4604;131
6:49:30;25;500500;-76.5252917;3.4603417;131
6:49:34;25;500500;-76.525345;3.460315;131
6:49:49;25;500500;-76.5254333;3.46019;131
6:50:20;25;500500;-76.5270817;3.4587917;131
6:50:40;25;500500;-76.5285567;3.457575;131
6:50:54;25;500500;-76.529035;3.457575;131
6:51:11;25;500500;-76.5290283;3.45759;131
6:51:40;25;500500;-76.5290317;3.4575933;131
6:52:8;25;500500;-76.53029;3.4568617;131
6:52:8;25;500602;-76.5303367;3.4567883;131
6:52:18;25;500602;-76.5305367;3.45649;131
6:52:46;25;500602;-76.5306617;3.4562683;131
6:52:55;25;500602;-76.5309483;3.45568;131
6:53:23;25;500750;-76.5317333;3.4537867;131
6:53:25;25;500602;-76.531665;3.453645;131
6:53:39;25;500750;-76.53168;3.4536567;131
6:53:55;25;500750;-76.5317083;3.4537233;131
6:54:20;25;500750;-76.53155;3.45328;131
6:54:41;25;500750;-76.5307917;3.4508633;131
6:54:47;25;500750;-76.530675;3.45046;131
6:55:15;25;500850;-76.530205;3.448795;131
6:55:19;25;500850;-76.53009;3.4484733;131
6:55:41;25;500850;-76.5300833;3.448275;131
6:56:9;25;500850;-76.5300267;3.4479833;131
6:56:41;25;500850;-76.52984;3.44737;131
6:56:50;25;500850;-76.5295367;3.446355;131
6:57:8;25;500950;-76.52898;3.44422;131
6:57:17;25;500950;-76.5288867;3.443915;131
6:57:37;25;500950;-76.5288717;3.4437317;131
6:58:7;25;500950;-76.5286833;3.44295;131
6:58:36;25;500950;-76.5286833;3.442735;131
6:59:8;25;500950;-76.5304083;3.4426217;131
6:59:28;25;500950;-76.5305633;3.442615;131
6:59:53;25;501002;-76.5324417;3.4423433;131
6:59:56;25;500950;-76.5325267;3.4422983;131
6:59:58;25;501002;-76.5326633;3.442245;131
7:0:0;25;501002;-76.532795;3.4422367;131
7:0:7;25;501002;-76.5329217;3.4422017;131
7:0:36;25;501002;-76.5330633;3.4421583;131
7:1:4;25;501002;-76.5330417;3.4421533;131
7:1:18;25;501002;-76.5330983;3.4421283;131
7:1:22;25;501002;-76.5332767;3.4420517;131
7:1:26;25;501002;-76.533455;3.4419317;131
7:1:53;25;501002;-76.5360083;3.4406133;131
7:2:13;25;501602;-76.5372433;3.4396167;131
7:2:19;25;501602;-76.5373833;3.439415;131
7:2:45;25;501602;-76.5374933;3.43923;131
7:3:16;25;501602;-76.5392317;3.4369467;131
7:3:24;25;501602;-76.5396833;3.43649;131
7:3:45;25;501652;-76.5410317;3.4348717;131
7:3:53;25;501602;-76.5412;3.4346;131
7:3:54;25;501652;-76.541205;3.4346017;131
7:4:17;25;501652;-76.5414417;3.4344267;131
7:4:45;25;501652;-76.541515;3.43423;131
7:5:15;25;501652;-76.5415117;3.43423;131
7:5:34;25;501652;-76.5421283;3.4333967;131
7:5:53;25;501702;-76.5431983;3.43176;131
7:5:60;25;501702;-76.5433967;3.4313833;131
7:6:31;25;501702;-76.54361;3.431305;131
7:6:60;25;501702;-76.543515;3.43125;131
7:7:19;25;501702;-76.5435367;3.4312283;131
7:7:49;25;501702;-76.5449533;3.4286833;131
7:8:19;25;501702;-76.5459517;3.4263933;131
7:8:27;25;501702;-76.5461467;3.4258317;131
7:8:48;25;501750;-76.546915;3.42379;131
7:8:57;25;501750;-76.5470067;3.4234617;131
7:9:22;25;501750;-76.5470667;3.4233083;131
7:9:51;25;501750;-76.5474433;3.42237;131
7:10:22;25;501750;-76.5474883;3.4223033;131
7:10:36;25;501750;-76.547875;3.4211917;131
7:10:56;25;501800;-76.548395;3.4191333;131
7:11:3;25;501800;-76.548375;3.4187667;131
7:11:24;25;501800;-76.54839;3.4185833;131
7:11:41;25;501800;-76.5483867;3.41723;131
7:11:59;25;501852;-76.5484383;3.4151783;131
7:12:30;25;501800;-76.5483983;3.4148533;131
7:12:31;25;501852;-76.5484483;3.41475;131
7:12:44;25;501852;-76.54842;3.41476;131
7:12:50;25;501852;-76.5484267;3.414615;131
7:13:19;25;501852;-76.54847;3.414345;131
7:13:49;25;501852;-76.5479167;3.4121833;131
7:13:52;25;501852;-76.5478617;3.41184;131
7:14:12;25;501900;-76.5475333;3.4098667;131
7:14:19;25;501900;-76.5475033;3.4096167;131
7:14:19;25;501900;-76.547505;3.40959;131
7:14:27;25;501900;-76.5474783;3.4094767;131
7:14:55;25;501900;-76.547465;3.409295;131
7:15:19;25;501900;-76.547435;3.4092033;131
7:15:51;25;501900;-76.5472083;3.406545;131
7:15:54;25;501900;-76.5471317;3.4058833;131
7:16:18;25;501950;-76.5468283;3.4038167;131
7:16:25;25;501900;-76.5467883;3.4034683;131
7:16:28;25;501950;-76.5467883;3.4034483;131
7:16:50;25;501950;-76.5467767;3.403305;131
7:17:13;25;501950;-76.5465817;3.4009933;131
7:17:31;25;502000;-76.5465367;3.39878;131
7:17:38;25;502000;-76.5465417;3.3984517;131
7:17:53;25;502000;-76.5466033;3.3984117;131
7:18:9;25;502000;-76.546575;3.398305;131
7:18:37;25;502000;-76.5464967;3.39835;131
7:19:4;25;502000;-76.546515;3.3982517;131
7:19:25;25;502000;-76.54644;3.396585;131
7:19:55;25;502000;-76.5461667;3.3948467;131
7:20:3;25;502050;-76.5461133;3.3944683;131
7:20:12;25;502050;-76.5460617;3.39417;131
7:20:31;25;502050;-76.5460867;3.39393;131
7:21:2;25;502050;-76.545525;3.39095;131
7:21:11;25;502050;-76.545295;3.39013;131
7:21:34;25;502102;-76.545075;3.38794;131
7:21:39;25;502050;-76.5449917;3.38774;131
7:21:44;25;502102;-76.5449867;3.38768;131
7:22:11;25;502102;-76.5449867;3.3874267;131
7:22:39;25;502102;-76.5448583;3.3865917;131
7:23:7;25;502102;-76.5447967;3.3861483;131
7:23:40;25;502102;-76.544405;3.3834033;131
7:24:5;25;502102;-76.5443817;3.3832617;131
7:24:35;25;502102;-76.5442567;3.3823983;131
7:24:59;25;502102;-76.543545;3.3793483;131
7:25:15;25;502150;-76.5430317;3.3772617;131
7:25:25;25;502150;-76.542905;3.3769033;131
7:25:50;25;502150;-76.5429133;3.3766833;131
7:26:20;25;502150;-76.54204;3.3739767;131
7:26:39;25;502200;-76.540415;3.3726067;131
7:26:46;25;502200;-76.5401117;3.37254;131
7:26:47;25;502200;-76.5400383;3.372505;131
7:26:51;25;502200;-76.5399933;3.3724833;131
7:27:12;25;502200;-76.5397867;3.3723567;131
7:27:13;25;502200;-76.5396667;3.372295;131
7:27:18;25;502200;-76.5394133;3.3721783;131
7:27:48;25;502200;-76.538375;3.371575;131
7:28:17;25;502200;-76.53733;3.37106;131
7:28:48;25;502200;-76.5373383;3.37106;131
7:29:16;25;502200;-76.5373383;3.3710583;131
7:29:46;25;502200;-76.53733;3.3710583;131
7:30:15;25;502200;-76.5373283;3.3710583;131
7:30:41;25;502250;-76.5370433;3.3709383;131
7:30:43;25;502200;-76.5369333;3.37087;131
7:30:48;25;502250;-76.5367867;3.3707917;131
7:30:49;25;502250;-76.53666;3.370745;131
7:30:53;25;502250;-76.5366167;3.3707233;131
7:31:8;25;502250;-76.5364167;3.3706533;131
7:31:39;25;502250;-76.533455;3.3691733;131
7:32:2;25;502250;-76.5314083;3.3681117;131
7:32:30;25;502250;-76.5301183;3.367435;131
7:32:53;25;502300;-76.5296783;3.367225;131
7:33:27;25;502300;-76.5292217;3.3670233;131
7:33:58;25;502300;-76.52919;3.3669767;131
7:34:29;25;502300;-76.5291883;3.3669767;131
7:35:8;25;502300;-76.5291;3.366925;131
7:35:8;25;502300;-76.5291;3.3669233;131
7:35:37;25;502300;-76.5290217;3.36684;131
7:36:10;25;502300;-76.5289367;3.3671;131
7:36:38;25;502300;-76.5293017;3.36717;131
7:37:8;25;502300;-76.5293217;3.3671883;131
7:37:37;25;502300;-76.5293233;3.3671867;131
7:38:5;25;502300;-76.52933;3.3671883;131
7:38:36;25;502300;-76.5293667;3.36718;131
7:38:44;25;502300;-76.52956;3.3672767;131
7:39:14;25;502300;-76.53188;3.3685533;131
7:39:43;25;502300;-76.5360017;3.3704467;131
7:39:50;25;502251;-76.536705;3.3707367;131
7:39:58;25;502251;-76.5369417;3.3709;131
7:40:27;25;502251;-76.5370017;3.371165;131
7:41:26;25;502251;-76.5369733;3.3710567;131
7:41:55;25;502251;-76.5369917;3.3710917;131
7:42:23;25;502251;-76.5369917;3.3710883;131
7:42:34;25;502251;-76.53705;3.371085;131
7:42:36;25;502251;-76.53714;3.3711233;131
7:42:39;25;502251;-76.5372617;3.3711917;131
7:42:42;25;502251;-76.5374283;3.37134;131
7:42:55;25;502251;-76.5387417;3.371995;131
7:43:7;25;502201;-76.54005;3.3725917;131
7:43:11;25;502201;-76.54028;3.3727617;131
7:43:13;25;502201;-76.5403383;3.3727983;131
7:43:18;25;502201;-76.5404783;3.3728267;131
7:43:33;25;502251;-76.5405;3.3728267;131
7:43:39;25;502251;-76.54064;3.3729267;131
7:43:42;25;502251;-76.5407267;3.373005;131
7:43:45;25;502251;-76.5408133;3.3731333;131
7:44:14;25;502251;-76.54245;3.3758533;131
7:44:22;25;502251;-76.5424517;3.3762583;131
7:44:33;25;502201;-76.5425633;3.37647;131
7:44:36;25;502201;-76.5426483;3.376735;131
7:44:42;25;502151;-76.542715;3.377055;131
7:44:50;25;502151;-76.5426983;3.3774667;131
7:45:11;25;502151;-76.5427267;3.3775533;131
7:45:17;25;502201;-76.54283;3.3778717;131
7:45:50;25;502201;-76.5438233;3.381835;131
7:45:57;25;502201;-76.5440833;3.3827867;131
7:46:0;25;502151;-76.5441367;3.3829883;131
7:46:2;25;502151;-76.544215;3.3833467;131
7:46:31;25;502151;-76.5445533;3.38562;131
7:47:1;25;502151;-76.5445683;3.385625;131
7:47:31;25;502151;-76.5445467;3.385605;131
7:47:59;25;502151;-76.5445783;3.3858383;131
7:48:18;25;502101;-76.544705;3.3875717;131
7:48:29;25;502101;-76.544785;3.3880033;131
7:48:48;25;502101;-76.5447933;3.3881633;131
7:49:29;25;502101;-76.5455167;3.3915767;131
7:49:51;25;502051;-76.5458633;3.39377;131
7:49:57;25;502051;-76.5459317;3.3939867;131
7:50:20;25;502051;-76.5459817;3.3942233;131
7:50:50;25;502051;-76.5461333;3.3959167;131
7:50:60;25;502051;-76.5461717;3.396545;131
7:51:27;25;502051;-76.54634;3.3981933;131
7:51:36;25;502001;-76.5463283;3.3986733;131
7:51:45;25;502001;-76.5463683;3.39922;131
7:52:7;25;502001;-76.5464283;3.3994067;131
7:52:32;25;502001;-76.5464567;3.4016283;131
7:52:51;25;501951;-76.5468867;3.4036033;131
7:53:0;25;502001;-76.54698;3.4039467;131
7:53:2;25;501951;-76.5469667;3.4039533;131
7:53:32;25;501951;-76.5468633;3.4040317;131
7:54:1;25;501951;-76.54684;3.40413;131
7:54:7;25;501951;-76.546865;3.4042617;131
7:54:10;25;501951;-76.546885;3.4043367;131
7:54:41;25;501951;-76.5474967;3.40758;131
7:54:48;25;501951;-76.547485;3.4080083;131
7:55:18;25;501951;-76.547435;3.4090117;131
7:55:25;25;501901;-76.5474933;3.4096083;131
7:55:35;25;501901;-76.5475483;3.4099983;131
7:55:52;25;501901;-76.547565;3.410155;131
7:56:24;25;501901;-76.54776;3.41155;131
7:56:52;25;501901;-76.5477467;3.4115217;131
7:57:22;25;501901;-76.5479233;3.412445;131
7:57:24;25;501901;-76.547955;3.4126467;131
7:57:48;25;501853;-76.5482667;3.41476;131
7:57:54;25;501901;-76.548305;3.4149617;131
7:58:6;25;501853;-76.5483117;3.4150633;131
7:58:28;25;501853;-76.5483083;3.41554;131
7:58:57;25;501853;-76.5482583;3.415495;131
7:59:50;25;501803;-76.5482433;3.418945;131
8:0:0;25;501853;-76.5482583;3.4191133;131
8:0:11;25;501803;-76.5482567;3.4192633;131
8:0:26;25;501803;-76.5482483;3.41949;131
8:0:47;25;501803;-76.5475717;3.4214683;131
8:1:8;25;501753;-76.546715;3.4236;131
8:1:16;25;501753;-76.5466883;3.42385;131
8:1:46;25;501753;-76.546685;3.4238483;131
8:2:15;25;501753;-76.5466383;3.4240233;131
8:2:17;25;501753;-76.5466283;3.4240533;131
8:2:47;25;501753;-76.5460283;3.42644;131
8:3:16;25;501753;-76.5447917;3.42896;131
8:3:24;25;501753;-76.5444867;3.4295783;131
8:3:45;25;501701;-76.5434067;3.4314617;131
8:3:52;25;501701;-76.543255;3.431705;131
8:4:13;25;501701;-76.5430867;3.431935;131
8:4:13;25;501701;-76.54303;3.4320283;131
8:4:44;25;501701;-76.5425917;3.4326933;131
8:5:12;25;501701;-76.5425867;3.4326833;131
8:5:29;25;501701;-76.5423083;3.433135;131
8:5:45;25;501651;-76.5412083;3.4345683;131
8:5:54;25;501651;-76.5409633;3.43489;131
8:6:11;25;501651;-76.5408717;3.4349967;131
8:6:42;25;501651;-76.538785;3.4372583;131
8:6:46;25;501651;-76.53853;3.4376233;131
8:7:5;25;501601;-76.5373467;3.4393533;131
8:7:14;25;501601;-76.5371333;3.4396217;131
8:7:33;25;501601;-76.5370367;3.43975;131
8:8:2;25;501601;-76.5347883;3.441275;131
8:8:15;25;501651;-76.53358;3.4418383;131
8:8:32;25;501601;-76.5333567;3.4419467;131
8:9:1;25;501601;-76.5332533;3.4419933;131
8:9:18;25;501651;-76.5332;3.442;131
8:9:24;25;501001;-76.5329333;3.4421367;131
8:9:34;25;501001;-76.532285;3.442345;131
8:9:49;25;501001;-76.532165;3.4423517;131
8:9:56;25;501001;-76.5321217;3.4423767;131
8:10:25;25;501001;-76.5320983;3.44238;131
8:10:55;25;501001;-76.5320033;3.4424033;131
8:11:24;25;501001;-76.5319183;3.4424167;131
8:11:24;25;501001;-76.5318333;3.44242;131
8:11:47;25;501001;-76.5297267;3.442625;131
8:12:0;25;501401;-76.5280617;3.44266;131
8:12:4;25;501401;-76.527835;3.442645;131
8:12:4;25;501401;-76.52777;3.442635;131
8:12:10;25;501401;-76.5276633;3.44263;131
8:12:35;25;501401;-76.527445;3.4426117;131
8:12:37;25;501401;-76.5273067;3.442595;131
8:12:44;25;501401;-76.5270167;3.4425683;131
8:12:46;25;501401;-76.5269;3.4425567;131
8:13:17;25;501401;-76.5262;3.44253;131
8:13:45;25;501401;-76.5259283;3.442445;131
8:14:12;25;501450;-76.5258267;3.443395;131
8:14:14;25;501401;-76.5258717;3.4434567;131
8:14:20;25;501450;-76.5259467;3.4436067;131
8:14:35;25;501450;-76.52623;3.4438133;131
8:15:5;25;501450;-76.52703;3.4464267;131
8:15:34;25;501450;-76.5273767;3.4475583;131
8:16:4;25;501450;-76.5273967;3.44759;131
8:16:20;25;501500;-76.5276933;3.4484867;131
8:16:33;25;501450;-76.5276767;3.4485783;131
8:16:46;25;501500;-76.5277283;3.44877;131
8:17:9;25;501500;-76.5277667;3.4489883;131
8:17:38;25;501500;-76.52811;3.4498367;131
8:18:8;25;501500;-76.5282233;3.45007;131
8:18:35;25;501500;-76.5289867;3.45192;131
8:19:0;25;501550;-76.5298233;3.4538317;131
8:19:6;25;501500;-76.52987;3.4539633;131
8:19:34;25;501500;-76.5299267;3.454035;131
8:19:38;25;501550;-76.5299833;3.45408;131
8:20:3;25;501550;-76.5302;3.4544633;131
8:20:5;25;501550;-76.5302833;3.4546417;131
8:20:29;25;500601;-76.5305583;3.4565283;131
8:20:37;25;501550;-76.530415;3.45671;131
8:20:39;25;500601;-76.5301933;3.45676;131
8:21:6;25;500601;-76.5301067;3.4569217;131
8:21:32;25;500601;-76.5295933;3.4574717;131
8:21:57;25;500601;-76.5277533;3.457705;131
8:22:26;25;500601;-76.5263183;3.4581383;131
8:22:30;25;500700;-76.525985;3.4583283;131
8:22:35;25;500700;-76.5257017;3.458485;131
8:22:37;25;500700;-76.52561;3.4585367;131
8:22:39;25;500700;-76.52557;3.4585567;131
8:22:52;25;500700;-76.52541;3.45863;131
8:23:17;25;500700;-76.52455;3.4590217;131
8:23:31;25;500700;-76.5229633;3.4598117;131
8:23:55;25;500650;-76.5227433;3.4599617;131
8:23:59;25;500650;-76.5224717;3.459955;131
8:24:0;25;500650;-76.52233;3.4599433;131
8:24:7;25;500650;-76.5221767;3.4600567;131
8:24:30;25;500650;-76.5217483;3.46039;131
8:25:0;25;500650;-76.5190267;3.46177;131
8:25:17;25;500451;-76.5174867;3.462755;131
8:25:25;25;500451;-76.5171717;3.4629933;131
8:25:42;25;500451;-76.51704;3.4630783;131
8:25:44;25;500451;-76.516875;3.4631833;131
8:25:48;25;500451;-76.516695;3.4633117;131
8:26:18;25;500451;-76.5145683;3.4648583;131
8:26:36;25;500401;-76.5133367;3.4661117;131
8:26:43;25;500401;-76.51315;3.466395;131
8:26:60;25;500401;-76.5130717;3.4665017;131
8:27:16;25;500401;-76.5120517;3.467825;131
8:27:33;25;500353;-76.5108417;3.4694217;131
8:27:40;25;500353;-76.510535;3.4697283;131
8:28:3;25;500353;-76.5103433;3.4698933;131
8:28:32;25;500353;-76.5102117;3.470045;131
8:29:2;25;500353;-76.50907;3.47141;131
8:29:10;25;500353;-76.5082983;3.472135;131
8:29:23;25;500301;-76.5067617;3.4735983;131
8:29:33;25;500301;-76.50643;3.4739417;131
8:29:48;25;500301;-76.5064167;3.47396;131
8:29:48;25;500301;-76.5063667;3.4740083;131
8:29:52;25;500301;-76.5062483;3.4741183;131
8:29:52;25;500301;-76.5061117;3.4742417;131
8:30:24;25;500301;-76.5046717;3.4756367;131
8:30:55;25;500301;-76.5046817;3.4756283;131
8:31:25;25;500301;-76.5042567;3.476015;131
8:31:41;25;500301;-76.503535;3.47694;131
8:31:56;25;500251;-76.502395;3.4781217;131
8:31:58;25;500251;-76.50218;3.4782983;131
8:31:58;25;500251;-76.5021367;3.47833;131
8:32:2;25;500251;-76.502105;3.4783517;131
8:32:21;25;500251;-76.5019117;3.478455;131
8:32:23;25;500251;-76.5017367;3.47857;131
8:32:26;25;500251;-76.5015133;3.4787267;131
8:32:47;25;500251;-76.4994183;3.4802883;131
8:33:16;25;500251;-76.4986467;3.48096;131
8:33:33;25;500251;-76.4986367;3.480975;131
8:33:45;25;500251;-76.4985783;3.4810433;131
8:33:52;25;500201;-76.4983067;3.4813383;131
8:33:54;25;500201;-76.4981533;3.48151;131
8:33:54;25;500201;-76.4980983;3.4815583;131
8:33:60;25;500201;-76.4980283;3.48164;131
8:34:19;25;500201;-76.49793;3.48175;131
8:34:49;25;500201;-76.496295;3.4841083;131
8:35:18;25;500201;-76.4946467;3.4871;131
8:35:26;25;500201;-76.4941833;3.4876;131
8:35:43;25;504016;-76.4929433;3.4892233;131
8:35:47;25;504016;-76.4925583;3.4896333;131
8:35:58;25;504016;-76.4922767;3.4898983;131
8:36:21;25;504016;-76.4922;3.4899867;131
8:36:50;25;504016;-76.4911633;3.4910217;131
8:37:12;25;504016;-76.4926133;3.489735;131
8:37:14;25;504016;-76.4929633;3.489425;131
8:37:16;25;504016;-76.4931217;3.4892633;131
8:37:16;25;504016;-76.4932917;3.4891017;131
8:37:47;25;504016;-76.49499;3.486475;131
8:38:15;25;504016;-76.4965683;3.4836;131
8:38:44;25;504016;-76.4983983;3.4813233;131
8:39:14;25;504016;-76.4994033;3.4803417;131
